"state","totalExpVote","totalVote","timeStamp","vote_Harris","vote_Trump","NAME","vote_Other","pctExpVote","pct_Harris","pct_Trump","ts_pretty","fips","leader","at_least_20pct_in","leader_margin","leader_margin_safe","leader_margin_abs","ak_district"
"IA",0,0,1-01-01,0,0,"Kossuth County, Iowa",0,0,NA,NA,"No voting data yet","19109","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Lee County, Iowa",0,0,NA,NA,"No voting data yet","19111","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Linn County, Iowa",0,0,NA,NA,"No voting data yet","19113","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Louisa County, Iowa",0,0,NA,NA,"No voting data yet","19115","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Lucas County, Iowa",0,0,NA,NA,"No voting data yet","19117","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Lyon County, Iowa",0,0,NA,NA,"No voting data yet","19119","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Madison County, Iowa",0,0,NA,NA,"No voting data yet","19121","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Mahaska County, Iowa",0,0,NA,NA,"No voting data yet","19123","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Marion County, Iowa",0,0,NA,NA,"No voting data yet","19125","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Marshall County, Iowa",0,0,NA,NA,"No voting data yet","19127","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Mills County, Iowa",0,0,NA,NA,"No voting data yet","19129","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Mitchell County, Iowa",0,0,NA,NA,"No voting data yet","19131","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Monona County, Iowa",0,0,NA,NA,"No voting data yet","19133","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Monroe County, Iowa",0,0,NA,NA,"No voting data yet","19135","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Montgomery County, Iowa",0,0,NA,NA,"No voting data yet","19137","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Muscatine County, Iowa",0,0,NA,NA,"No voting data yet","19139","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"O'Brien County, Iowa",0,0,NA,NA,"No voting data yet","19141","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Osceola County, Iowa",0,0,NA,NA,"No voting data yet","19143","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Page County, Iowa",0,0,NA,NA,"No voting data yet","19145","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Palo Alto County, Iowa",0,0,NA,NA,"No voting data yet","19147","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Plymouth County, Iowa",0,0,NA,NA,"No voting data yet","19149","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Pocahontas County, Iowa",0,0,NA,NA,"No voting data yet","19151","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Polk County, Iowa",0,0,NA,NA,"No voting data yet","19153","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Pottawattamie County, Iowa",0,0,NA,NA,"No voting data yet","19155","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Poweshiek County, Iowa",0,0,NA,NA,"No voting data yet","19157","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Ringgold County, Iowa",0,0,NA,NA,"No voting data yet","19159","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Sac County, Iowa",0,0,NA,NA,"No voting data yet","19161","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Scott County, Iowa",0,0,NA,NA,"No voting data yet","19163","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Shelby County, Iowa",0,0,NA,NA,"No voting data yet","19165","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Sioux County, Iowa",0,0,NA,NA,"No voting data yet","19167","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Story County, Iowa",0,0,NA,NA,"No voting data yet","19169","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Tama County, Iowa",0,0,NA,NA,"No voting data yet","19171","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Taylor County, Iowa",0,0,NA,NA,"No voting data yet","19173","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Union County, Iowa",0,0,NA,NA,"No voting data yet","19175","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Van Buren County, Iowa",0,0,NA,NA,"No voting data yet","19177","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Wapello County, Iowa",0,0,NA,NA,"No voting data yet","19179","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Warren County, Iowa",0,0,NA,NA,"No voting data yet","19181","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Washington County, Iowa",0,0,NA,NA,"No voting data yet","19183","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Wayne County, Iowa",0,0,NA,NA,"No voting data yet","19185","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Webster County, Iowa",0,0,NA,NA,"No voting data yet","19187","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Winnebago County, Iowa",0,0,NA,NA,"No voting data yet","19189","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Winneshiek County, Iowa",0,0,NA,NA,"No voting data yet","19191","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Woodbury County, Iowa",0,0,NA,NA,"No voting data yet","19193","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Worth County, Iowa",0,0,NA,NA,"No voting data yet","19195","NA","lessThan20pctIn",NA,NA,NA,NA
"IA",0,0,1-01-01,0,0,"Wright County, Iowa",0,0,NA,NA,"No voting data yet","19197","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Allen County, Kansas",0,0,NA,NA,"No voting data yet","20001","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Anderson County, Kansas",0,0,NA,NA,"No voting data yet","20003","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Atchison County, Kansas",0,0,NA,NA,"No voting data yet","20005","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Barber County, Kansas",0,0,NA,NA,"No voting data yet","20007","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Barton County, Kansas",0,0,NA,NA,"No voting data yet","20009","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Bourbon County, Kansas",0,0,NA,NA,"No voting data yet","20011","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Brown County, Kansas",0,0,NA,NA,"No voting data yet","20013","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Butler County, Kansas",0,0,NA,NA,"No voting data yet","20015","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Chase County, Kansas",0,0,NA,NA,"No voting data yet","20017","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Chautauqua County, Kansas",0,0,NA,NA,"No voting data yet","20019","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Cherokee County, Kansas",0,0,NA,NA,"No voting data yet","20021","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Cheyenne County, Kansas",0,0,NA,NA,"No voting data yet","20023","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Clark County, Kansas",0,0,NA,NA,"No voting data yet","20025","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Clay County, Kansas",0,0,NA,NA,"No voting data yet","20027","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Cloud County, Kansas",0,0,NA,NA,"No voting data yet","20029","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Coffey County, Kansas",0,0,NA,NA,"No voting data yet","20031","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Comanche County, Kansas",0,0,NA,NA,"No voting data yet","20033","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Cowley County, Kansas",0,0,NA,NA,"No voting data yet","20035","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Crawford County, Kansas",0,0,NA,NA,"No voting data yet","20037","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Decatur County, Kansas",0,0,NA,NA,"No voting data yet","20039","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Dickinson County, Kansas",0,0,NA,NA,"No voting data yet","20041","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Doniphan County, Kansas",0,0,NA,NA,"No voting data yet","20043","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Douglas County, Kansas",0,0,NA,NA,"No voting data yet","20045","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Edwards County, Kansas",0,0,NA,NA,"No voting data yet","20047","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Elk County, Kansas",0,0,NA,NA,"No voting data yet","20049","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Ellis County, Kansas",0,0,NA,NA,"No voting data yet","20051","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Ellsworth County, Kansas",0,0,NA,NA,"No voting data yet","20053","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Finney County, Kansas",0,0,NA,NA,"No voting data yet","20055","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Ford County, Kansas",0,0,NA,NA,"No voting data yet","20057","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Franklin County, Kansas",0,0,NA,NA,"No voting data yet","20059","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Geary County, Kansas",0,0,NA,NA,"No voting data yet","20061","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Gove County, Kansas",0,0,NA,NA,"No voting data yet","20063","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Graham County, Kansas",0,0,NA,NA,"No voting data yet","20065","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Grant County, Kansas",0,0,NA,NA,"No voting data yet","20067","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Gray County, Kansas",0,0,NA,NA,"No voting data yet","20069","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Greeley County, Kansas",0,0,NA,NA,"No voting data yet","20071","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Greenwood County, Kansas",0,0,NA,NA,"No voting data yet","20073","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Hamilton County, Kansas",0,0,NA,NA,"No voting data yet","20075","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Harper County, Kansas",0,0,NA,NA,"No voting data yet","20077","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Harvey County, Kansas",0,0,NA,NA,"No voting data yet","20079","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Haskell County, Kansas",0,0,NA,NA,"No voting data yet","20081","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Hodgeman County, Kansas",0,0,NA,NA,"No voting data yet","20083","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Jackson County, Kansas",0,0,NA,NA,"No voting data yet","20085","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Jefferson County, Kansas",0,0,NA,NA,"No voting data yet","20087","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Jewell County, Kansas",0,0,NA,NA,"No voting data yet","20089","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Johnson County, Kansas",0,0,NA,NA,"No voting data yet","20091","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Kearny County, Kansas",0,0,NA,NA,"No voting data yet","20093","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Kingman County, Kansas",0,0,NA,NA,"No voting data yet","20095","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Kiowa County, Kansas",0,0,NA,NA,"No voting data yet","20097","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Labette County, Kansas",0,0,NA,NA,"No voting data yet","20099","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Lane County, Kansas",0,0,NA,NA,"No voting data yet","20101","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Leavenworth County, Kansas",0,0,NA,NA,"No voting data yet","20103","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Lincoln County, Kansas",0,0,NA,NA,"No voting data yet","20105","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Linn County, Kansas",0,0,NA,NA,"No voting data yet","20107","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Logan County, Kansas",0,0,NA,NA,"No voting data yet","20109","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Lyon County, Kansas",0,0,NA,NA,"No voting data yet","20111","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"McPherson County, Kansas",0,0,NA,NA,"No voting data yet","20113","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Marion County, Kansas",0,0,NA,NA,"No voting data yet","20115","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Marshall County, Kansas",0,0,NA,NA,"No voting data yet","20117","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Meade County, Kansas",0,0,NA,NA,"No voting data yet","20119","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Miami County, Kansas",0,0,NA,NA,"No voting data yet","20121","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Mitchell County, Kansas",0,0,NA,NA,"No voting data yet","20123","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Montgomery County, Kansas",0,0,NA,NA,"No voting data yet","20125","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Morris County, Kansas",0,0,NA,NA,"No voting data yet","20127","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Morton County, Kansas",0,0,NA,NA,"No voting data yet","20129","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Nemaha County, Kansas",0,0,NA,NA,"No voting data yet","20131","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Neosho County, Kansas",0,0,NA,NA,"No voting data yet","20133","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Ness County, Kansas",0,0,NA,NA,"No voting data yet","20135","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Norton County, Kansas",0,0,NA,NA,"No voting data yet","20137","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Osage County, Kansas",0,0,NA,NA,"No voting data yet","20139","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Osborne County, Kansas",0,0,NA,NA,"No voting data yet","20141","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Ottawa County, Kansas",0,0,NA,NA,"No voting data yet","20143","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Pawnee County, Kansas",0,0,NA,NA,"No voting data yet","20145","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Phillips County, Kansas",0,0,NA,NA,"No voting data yet","20147","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Pottawatomie County, Kansas",0,0,NA,NA,"No voting data yet","20149","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Pratt County, Kansas",0,0,NA,NA,"No voting data yet","20151","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Rawlins County, Kansas",0,0,NA,NA,"No voting data yet","20153","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Reno County, Kansas",0,0,NA,NA,"No voting data yet","20155","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Republic County, Kansas",0,0,NA,NA,"No voting data yet","20157","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Rice County, Kansas",0,0,NA,NA,"No voting data yet","20159","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Riley County, Kansas",0,0,NA,NA,"No voting data yet","20161","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Rooks County, Kansas",0,0,NA,NA,"No voting data yet","20163","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Rush County, Kansas",0,0,NA,NA,"No voting data yet","20165","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Russell County, Kansas",0,0,NA,NA,"No voting data yet","20167","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Saline County, Kansas",0,0,NA,NA,"No voting data yet","20169","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Scott County, Kansas",0,0,NA,NA,"No voting data yet","20171","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Sedgwick County, Kansas",0,0,NA,NA,"No voting data yet","20173","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Seward County, Kansas",0,0,NA,NA,"No voting data yet","20175","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Shawnee County, Kansas",0,0,NA,NA,"No voting data yet","20177","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Sheridan County, Kansas",0,0,NA,NA,"No voting data yet","20179","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Sherman County, Kansas",0,0,NA,NA,"No voting data yet","20181","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Smith County, Kansas",0,0,NA,NA,"No voting data yet","20183","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Stafford County, Kansas",0,0,NA,NA,"No voting data yet","20185","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Stanton County, Kansas",0,0,NA,NA,"No voting data yet","20187","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Stevens County, Kansas",0,0,NA,NA,"No voting data yet","20189","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Sumner County, Kansas",0,0,NA,NA,"No voting data yet","20191","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Thomas County, Kansas",0,0,NA,NA,"No voting data yet","20193","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Trego County, Kansas",0,0,NA,NA,"No voting data yet","20195","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Wabaunsee County, Kansas",0,0,NA,NA,"No voting data yet","20197","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Wallace County, Kansas",0,0,NA,NA,"No voting data yet","20199","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Washington County, Kansas",0,0,NA,NA,"No voting data yet","20201","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Wichita County, Kansas",0,0,NA,NA,"No voting data yet","20203","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Wilson County, Kansas",0,0,NA,NA,"No voting data yet","20205","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Woodson County, Kansas",0,0,NA,NA,"No voting data yet","20207","NA","lessThan20pctIn",NA,NA,NA,NA
"KS",0,0,1-01-01,0,0,"Wyandotte County, Kansas",0,0,NA,NA,"No voting data yet","20209","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Adair County, Kentucky",0,0,NA,NA,"No voting data yet","21001","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Allen County, Kentucky",0,0,NA,NA,"No voting data yet","21003","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Anderson County, Kentucky",0,0,NA,NA,"No voting data yet","21005","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Ballard County, Kentucky",0,0,NA,NA,"No voting data yet","21007","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Barren County, Kentucky",0,0,NA,NA,"No voting data yet","21009","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Bath County, Kentucky",0,0,NA,NA,"No voting data yet","21011","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Bell County, Kentucky",0,0,NA,NA,"No voting data yet","21013","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Boone County, Kentucky",0,0,NA,NA,"No voting data yet","21015","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Bourbon County, Kentucky",0,0,NA,NA,"No voting data yet","21017","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Boyd County, Kentucky",0,0,NA,NA,"No voting data yet","21019","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Boyle County, Kentucky",0,0,NA,NA,"No voting data yet","21021","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Bracken County, Kentucky",0,0,NA,NA,"No voting data yet","21023","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Breathitt County, Kentucky",0,0,NA,NA,"No voting data yet","21025","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Breckinridge County, Kentucky",0,0,NA,NA,"No voting data yet","21027","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Bullitt County, Kentucky",0,0,NA,NA,"No voting data yet","21029","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Butler County, Kentucky",0,0,NA,NA,"No voting data yet","21031","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Caldwell County, Kentucky",0,0,NA,NA,"No voting data yet","21033","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Calloway County, Kentucky",0,0,NA,NA,"No voting data yet","21035","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Campbell County, Kentucky",0,0,NA,NA,"No voting data yet","21037","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Carlisle County, Kentucky",0,0,NA,NA,"No voting data yet","21039","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Carroll County, Kentucky",0,0,NA,NA,"No voting data yet","21041","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Carter County, Kentucky",0,0,NA,NA,"No voting data yet","21043","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Casey County, Kentucky",0,0,NA,NA,"No voting data yet","21045","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Christian County, Kentucky",0,0,NA,NA,"No voting data yet","21047","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Clark County, Kentucky",0,0,NA,NA,"No voting data yet","21049","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Clay County, Kentucky",0,0,NA,NA,"No voting data yet","21051","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Clinton County, Kentucky",0,0,NA,NA,"No voting data yet","21053","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Crittenden County, Kentucky",0,0,NA,NA,"No voting data yet","21055","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Cumberland County, Kentucky",0,0,NA,NA,"No voting data yet","21057","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Daviess County, Kentucky",0,0,NA,NA,"No voting data yet","21059","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Edmonson County, Kentucky",0,0,NA,NA,"No voting data yet","21061","NA","lessThan20pctIn",NA,NA,NA,NA
"KY",0,0,1-01-01,0,0,"Elliott County, Kentucky",0,0,NA,NA,"No voting data yet","21063","NA","lessThan20pctIn",NA,NA,NA,NA
